id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35038778,The Russell (2:6) Featured in Southern Living!!,115218273,Anchor Rentals,,District 6,36.17477,-86.75595,Hotel room,265,1,8,2019-11-03,1.45,26,359
35056388,Bohemian Boutique C★3 Suites★Rooftop Deck★Walkable,31549142,Brandon,,District 5,36.17991,-86.75669,Entire home/apt,109,2,34,2019-11-13,6.04,32,127
35061614,Modern Boutique King Suite in Heart of 12 South,221268878,Chris,,District 18,36.12401,-86.79031,Entire home/apt,170,1,19,2019-11-11,4.13,16,113
35061883,Modern Boutique King Suite in Heart of 12 South,221268878,Chris,,District 17,36.12285,-86.78998,Entire home/apt,170,1,16,2019-11-17,3.90,16,103
35064284,⭐east nashville home walking distance to downtown⭐,264133538,Matthew,,District 5,36.17973,-86.76935,Entire home/apt,165,3,23,2019-11-17,4.18,3,155
35076779,"Modern, contemporary decor, clean and fresh.",264226740,Ava,,District 32,36.03737,-86.61149,Private room,50,2,0,,,1,365
35084815,Patty Sue’s Country Cottage,3896405,Alissa,,District 7,36.20898,-86.70197,Private room,95,1,16,2019-11-18,3.04,1,222
35086935,Twinkling Nashville 3BR/4Beds by Airport&Downtown,264301682,Brandie & Jamie,,District 15,36.14831,-86.66097,Entire home/apt,107,2,27,2019-11-18,4.88,1,155
35090595,Extra ViBe City Side Vibes!!,214115230,Brent,,District 19,36.14953,-86.7237,Entire home/apt,200,1,33,2019-11-03,6.39,9,130
35092479,Nashvegas Villa-3mi or less all Nashville HotSpots,179541856,Alli,,District 17,36.13448,-86.75533,Entire home/apt,116,2,26,2019-11-18,6.00,1,282
35097861,The Wanda House w/Romantic Stone Patio & Fireplace,23634619,Victoria,,District 15,36.15391,-86.6968,Entire home/apt,250,2,18,2019-11-17,4.15,1,169
35098116,Tirad place,264395564,Alanazi,,District 22,36.10563,-86.92367,Private room,50,1,2,2019-07-07,0.34,1,0
35124006,Wonderful Home in Inglewood,253680904,Amanda,,District 7,36.20662,-86.72231,Entire home/apt,69,1,21,2019-11-11,3.66,22,37
35125824,Eco-Friendly Tiny House 10 mins to DTWN Nashville,89731969,Emily,,District 17,36.13102,-86.73178,Entire home/apt,74,1,67,2019-11-12,12.18,1,206
35128414,Historic Bungalow Apartment - Walkable in East!,85360355,StayLocal,,District 7,36.21107,-86.72776,Entire home/apt,67,1,12,2019-11-03,2.37,115,347
35130078,Hey Y’all Nashville FREE PARKING 4mi to Broadway!,28196034,Hey Yall Nashville,,District 5,36.18351,-86.76684,Entire home/apt,159,1,25,2019-11-18,4.36,17,153
35130535,East Nashville Basement Bungalow,26128341,Christina,,District 7,36.20941,-86.72232,Entire home/apt,65,1,3,2019-11-10,3,1,138
35155486,Comfortable Convenient East Nashville Hideaway,264759595,Wade,,District 7,36.20844,-86.71889,Entire home/apt,104,2,22,2019-11-04,4.02,1,262
35156539,Exquisite Couples Weekend Getaway ❤ Free Parking!,264769060,Shannon,,District 21,36.15974,-86.8155,Entire home/apt,80,2,21,2019-11-04,3.82,1,65
35160307,8th South Modern Condo • Near Downtown,264797516,Marshall,,District 17,36.12602,-86.77609,Entire home/apt,125,2,17,2019-11-11,2.97,1,169
35161471,MODERN NASHVILLE CRAFTSMAN: 4BED/2.5BATH,264806442,Melody,,District 8,36.21455,-86.76016,Entire home/apt,399,2,1,2019-10-20,0.94,1,117
35167261,1-2 month min stay for bright loft like home,29050281,Shanna,,District 6,36.17952,-86.72753,Entire home/apt,180,30,3,2019-09-15,0.80,3,261
35176743,⭐ east nash house next to ❤ of downtown ⭐,264133538,Matthew,,District 5,36.1786,-86.76789,Entire home/apt,165,2,19,2019-11-17,3.45,3,158
35178464,⭐ east nashville home right next to downtown ⭐,264133538,Matthew,,District 5,36.18004,-86.76998,Entire home/apt,165,2,21,2019-11-03,3.82,3,163
35187483,Studio - Blocks from Broadway,264973335,Jordan,,District 19,36.15424,-86.77617,Entire home/apt,200,1,15,2019-11-03,2.73,1,197
35189772,Bright Modern Condo mins from Downtown Nashville!,264988758,Jimmy  & Vanessa,,District 17,36.13667,-86.75705,Entire home/apt,300,2,12,2019-11-03,3.30,1,168
35191009,"New, Stylish 1 BR Suite in FieldHouse Jones Hotel",263277659,FieldHouse,,District 6,36.17636,-86.75733,Hotel room,350,1,0,,,8,364
35191354,Hillview Studio Hideaway with Pool Access!,85360355,StayLocal,,District 17,36.12715,-86.77929,Entire home/apt,79,1,10,2019-10-20,1.86,115,354
35191450,Unique Bunk Room in East Nashville - 4 Beds!,263277659,FieldHouse,,District 6,36.17517,-86.75722,Private room,350,1,0,,,8,364
35191712,Three Bed Suite in Brand New Boutique Hotel,263277659,FieldHouse,,District 5,36.17663,-86.75892,Hotel room,350,1,0,,,8,364
35191999,King Suite w/ Twin Bunk in FieldHouse Jones Hotel,263277659,FieldHouse,,District 5,36.17687,-86.75692,Hotel room,350,1,2,2019-09-29,0.75,8,364
35194035,Touch of comfort,220130277,Juan,,District 1,36.21373,-86.82627,Private room,98,5,0,,,3,89
35195149,Dream Retreat/Rooftop/Amazing Nashville Skyline!!,71199932,Eva Angelina,,District 5,36.19592,-86.77238,Entire home/apt,399,2,15,2019-11-10,2.92,1,289
35195520,Studio Suite,265031048,Dyer Management,,District 21,36.15068,-86.80399,Entire home/apt,106,1,23,2019-11-05,9.32,13,360
35197177,The Russell (Room 2:9) - Grand Opening Low Pricing,115218273,Anchor Rentals,,District 6,36.17441,-86.75686,Hotel room,240,1,7,2019-11-04,1.28,26,361
35197978,Russell (1:3) -Superhost- 5 Star Rating. Location,115218273,Anchor Rentals,,District 6,36.173,-86.75605,Hotel room,240,1,7,2019-10-18,1.33,26,351
35222287,Eccentric Bungalow ♦ East Nash ♦ Unique Design,101426897,Host Extraordinaires,,District 5,36.18856,-86.75365,Entire home/apt,499,2,12,2019-11-04,2.50,122,255
35222429,Foxland - Private gated home in heart of Nashville,8875518,Jeff,,District 17,36.1247,-86.743,Entire home/apt,135,2,12,2019-11-17,2.47,1,328
35226573,Walk to the ♥️ of Downtown - 'Mockingbird',67994775,Music City Magnolia,,District 19,36.1721,-86.79145,Entire home/apt,380,2,14,2019-11-11,3.23,4,137
35228486,Comfortable Cottage in the Heart of East Nash,1791454,Harriett,,District 6,36.18653,-86.74335,Entire home/apt,150,1,6,2019-07-28,1.09,1,0
35231306,Creekside Cottage,32854475,Ashley,,District 3,36.26938,-86.83078,Entire home/apt,55,2,3,2019-11-16,3,1,134
35234093,Charming Two Bedroom Blocks From Broadway!,179202623,Neal,,District 19,36.1543,-86.77472,Entire home/apt,137,2,20,2019-11-17,4.00,1,153
35234200,Studio A,265031048,Dyer Management,,District 19,36.1526,-86.78968,Entire home/apt,106,1,14,2019-11-05,4.12,13,354
35234307,Studio B,265031048,Dyer Management,,District 19,36.15178,-86.7887,Entire home/apt,106,1,3,2019-11-04,2.57,13,350
35235074,Queen Suite 1.1A,265031048,Dyer Management,,District 19,36.15152,-86.78856,Entire home/apt,117,1,21,2019-11-03,5.73,13,365
35235388,Queen Suite 1.1C,265031048,Dyer Management,,District 21,36.15095,-86.80263,Entire home/apt,155,1,38,2019-11-05,17.27,13,364
35235849,Two Queen Suite 2.1,265031048,Dyer Management,,District 19,36.15216,-86.7897,Entire home/apt,200,1,14,2019-11-05,3.85,13,295
35236597,Three Queen Suite 2.2,265031048,Dyer Management,,District 19,36.15324,-86.79026,Entire home/apt,250,1,7,2019-11-04,3.09,13,363
35239817,CasaSOBRO - eclectic retreat steps from Broadway,255365381,Jess,,District 19,36.15391,-86.77651,Entire home/apt,170,1,18,2019-11-10,4.43,1,4
35251876,Cozy Guest Room in East Nashville,129146278,Anne & Amos,,District 5,36.18003,-86.75544,Private room,64,3,22,2019-11-17,4.46,1,72
35254732,Boho Urban Retreat in East - 10 mins to Downtown,27189849,Maya,,District 7,36.21251,-86.71189,Entire home/apt,111,1,18,2019-10-27,3.21,1,96
35256610,Posh Preston 006 - Brand New Luxe Home,30962240,Xenos,,District 5,36.20471,-86.74279,Entire home/apt,250,2,1,2019-07-21,0.24,16,329
35258639,Oakwood Villa-Large Outdoor Area & Mins to Dwntn!,85360355,StayLocal,,District 5,36.19845,-86.7578,Entire home/apt,109,1,9,2019-10-07,1.69,115,296
35262129,Amazing home close to Downtown 4BR/4.5 (rooftop),61412242,Raj,,District 19,36.18523,-86.79442,Entire home/apt,299,1,28,2019-11-17,4.94,1,313
35262677,Esperanza Walk to Downtown Resort,45624097,Tonya,,District 19,36.14947,-86.789,Entire home/apt,899,3,1,2019-08-11,0.29,6,47
35262838,*CONDO LUXURY! CLOSE TO VANDERBILT & DOWNTOWN!*,20772148,GoodNight,,District 21,36.15716,-86.81567,Entire home/apt,539,3,8,2019-10-24,1.76,20,359
35263572,Music Row Vacations 4,83475309,Bob,,District 17,36.14142,-86.79418,Entire home/apt,275,2,2,2019-10-20,0.75,9,365
35263654,Studio Paradise Near Downtown,319913,Reservations,,District 21,36.15844,-86.81529,Entire home/apt,109,2,6,2019-10-07,1.10,44,363
35275996,NEW!  3 bed 2 bath home only 1.9m from downtown.,251553209,Rachel,,District 2,36.18432,-86.80731,Entire home/apt,249,2,11,2019-09-08,1.99,1,154
35278629,Next to Grand Ole Opry!,188361892,Cathy,,District 15,36.22003,-86.70315,Entire home/apt,179,2,1,2019-08-03,0.27,2,0
35283304,Cozy Music City Getaway - In a Superb Location!,76786245,Timothy,,District 24,36.13675,-86.85741,Entire home/apt,150,1,33,2019-11-17,6.00,2,144
35289129,"7,000 SF Bachelor Pad",15494980,Devon,,District 5,36.1929,-86.76125,Entire home/apt,1000,2,0,,,3,331
35289197,Two Bedroom in the heart of Music Row!,241290168,Kiersten,,District 19,36.14477,-86.79317,Entire home/apt,156,2,17,2019-11-02,3.09,2,67
35313392,Prince’s City Resort Walk to Downtown,45624097,Tonya,,District 19,36.15132,-86.78683,Entire home/apt,1050,3,0,,,6,89
35332508,Nashville Luxury Townhome | 5-Mins to Downtown,9730317,Alexa Jane,,District 5,36.18219,-86.77306,Entire home/apt,350,1,30,2019-11-17,5.70,6,207
35339782,Charming Suite - Ideal location in The Gulch,266059919,The Guild,,District 19,36.15203,-86.78215,Entire home/apt,250,1,111,2019-11-18,30.55,4,362
35350828,"The Music City , house few min to downtown",266139994,Nurbek,,District 15,36.16316,-86.69842,Entire home/apt,75,1,4,2019-10-07,0.75,1,179
35351047,Music Row Vacation 3,83475309,Bob,,District 17,36.14033,-86.79564,Entire home/apt,225,2,3,2019-10-26,0.60,9,176
35362281,Brand-New Townhome w/ Skyline Views & Prime Locale,106505883,TurnKey Vacation Rentals,,District 5,36.19565,-86.77468,Entire home/apt,169,2,4,2019-11-17,1.79,84,357
35367269,Spacious 3 BR/2.5 Bath Private home in Green Hills,39969158,Faye,,District 25,36.09019,-86.80694,Entire home/apt,200,3,3,2019-09-09,0.63,1,5
35379865,4th of July weekend in Nashville!  Condo sleeps 4,188361892,Cathy,,District 15,36.2201,-86.70365,Entire home/apt,179,3,0,,,2,0
35383025,Comfy 2 Kitchen Home- 7mins to Broadway,69338665,Alphonso,,District 19,36.15165,-86.78833,Entire home/apt,437,2,4,2019-10-13,0.98,11,236
35383362,Floor to Ceiling Windows - Blocks from Broadway!,130434965,Chris,,District 19,36.15454,-86.77443,Entire home/apt,309,1,20,2019-11-03,3.97,1,168
35384865,Studio Chic Apartment Downtown Nashville Sleeps 2,30722139,Natalie,,District 19,36.15373,-86.77639,Entire home/apt,250,1,12,2019-11-10,2.38,1,4
35385417,Apartment in heart of Midtown,266387068,Cassie,,District 19,36.14895,-86.79821,Entire home/apt,500,1,0,,,1,0
35386014,Home Away From Home - 15 min from DT Nashville,262041288,Sherrie,,District 11,36.2508,-86.65274,Private room,80,1,18,2019-11-10,3.75,1,359
35387496,"Private entrance, minutes from E Nash/Downtown!",28291500,Meredith,,District 8,36.27877,-86.72468,Private room,65,1,31,2019-11-12,5.60,1,156
35413129,Cool 1-Bedroom Apartment next to Convention Center,238952818,Andrew,,District 19,36.15571,-86.77486,Entire home/apt,200,1,36,2019-11-17,6.84,1,244
35414631,2 Br/2Ba City Scenic Walkable Downtown Apt,188517015,Sarah,,District 19,36.1541,-86.77494,Entire home/apt,200,1,11,2019-11-17,2.54,1,82
35416174,Domio | Germantown | Beautiful 4BR | 5 Min to Fisk Univ,67834559,Domio,,District 19,36.16781,-86.80231,Entire home/apt,249,2,14,2019-10-30,2.63,54,248
35417289,Domio | Germantown | Wonderful 4BR | 10 Min to Downtown,67834559,Domio,,District 19,36.16949,-86.80186,Entire home/apt,249,2,12,2019-10-29,2.25,54,245
35417453,Domio | Germantown | Massive 8BR | Two Houses,67834559,Domio,,District 19,36.16949,-86.80121,Entire home/apt,349,2,8,2019-11-15,1.55,54,245
35417676,Domio | Germantown | Amazing 4BR | 10 Min to Capital Mall Park,67834559,Domio,,District 19,36.16957,-86.80068,Entire home/apt,249,2,6,2019-10-15,1.34,54,254
35418088,Domio | Germantown | Modern 4BR | 5 Min to Fisk Univ,67834559,Domio,,District 19,36.16942,-86.80113,Entire home/apt,249,2,11,2019-10-14,2.19,54,249
35418349,Domio | Germantown | Vibrant 8BR | Two Houses,67834559,Domio,,District 19,36.16914,-86.80275,Entire home/apt,349,3,0,,,54,254
35423139,"Quaint, spacious studio 20 minutes from Downtown",74520099,Amanda,,District 10,36.32347,-86.71284,Private room,45,1,8,2019-11-03,1.63,1,334
35425859,Private Hillsboro Villa Vanderbilt & West End area,25370332,Jenny,,District 18,36.13007,-86.80368,Entire home/apt,150,2,26,2019-11-17,5.17,1,173
35431010,Beautiful spacious 3 bedrooms house private entry,106203373,Shivan,,District 4,36.03313,-86.7166,Private room,999,2,1,2019-09-01,0.37,1,0
35431174,Cozy and Cute,266650195,Surayyah,,District 2,36.20118,-86.82717,Entire home/apt,300,2,8,2019-11-11,2.07,1,184
35440277,New Listing! Brand-New Condo Near Broadway,106505883,TurnKey Vacation Rentals,,District 21,36.15739,-86.81538,Entire home/apt,94,2,3,2019-10-22,1.70,84,360
35448429,Wooded Retreat,12909755,Holly,,District 8,36.27054,-86.73106,Entire home/apt,79,1,69,2019-11-11,13.35,1,25
35454947,Picture Perfect in East Nash! 5-Star Host!,100661948,Lucy,,District 6,36.18021,-86.7235,Entire home/apt,345,1,1,2019-08-07,0.28,4,322
35461638,#OasisNashville Just Minutes to Broadway!!!,222387855,Olympus Property Management,,District 6,36.16294,-86.76065,Entire home/apt,150,2,15,2019-11-12,3.66,8,148
35462266,The Laurel Bungalow,2062685,Stacy,,District 5,36.18717,-86.76961,Entire home/apt,289,3,2,2019-11-10,2,2,20
35462377,Artist`s Way -Contemporary Beauty w/ Skyline Views,85360355,StayLocal,,District 21,36.1578,-86.8194,Entire home/apt,123,1,17,2019-10-27,3.17,115,279
35466711,BRAND NEW DOWNTOWN 12 BED LUXURY WITH GAME ROOM,115505661,Chris,,District 2,36.18914,-86.80487,Entire home/apt,169,2,18,2019-11-05,3.58,24,317
35467031,3 Townhouses | 12th South | 30 guests!,122897400,Music City Vacation Homes,,District 17,36.13473,-86.78824,Entire home/apt,2400,2,3,2019-10-25,1.22,17,345
35467789,Downtown Nashville GetAway!,42529996,Richard,,District 19,36.15449,-86.77584,Entire home/apt,280,2,13,2019-11-04,3.82,1,76
35467842,Double Townhome | 12th South | Sleeps 20,122897400,Music City Vacation Homes,,District 18,36.13443,-86.78963,Entire home/apt,1600,2,0,,,17,345
35468350,Double Townhome | 12th South | Sleeps 20,122897400,Music City Vacation Homes,,District 17,36.13438,-86.78878,Entire home/apt,1600,2,1,2019-08-25,0.34,17,359
35468466,Double Townhome | 12th South | Sleeps 20,122897400,Music City Vacation Homes,,District 17,36.13442,-86.78773,Entire home/apt,1600,2,1,2019-11-17,1,17,357
35468726,Entire Complex | 6 Townhomes | 12th South | 60 ppl,122897400,Music City Vacation Homes,,District 18,36.13549,-86.78898,Entire home/apt,4800,2,0,,,17,337
35469020,Good place of Nashville_1,266863810,Tianshu,,District 31,36.04688,-86.67696,Private room,33,60,1,2019-11-03,1,2,101
35479849,Superb 3 BR - Minutes to Broadway/Gulch/Music Row!,60934272,Travers,,District 21,36.16314,-86.80613,Entire home/apt,189,1,23,2019-10-29,4.31,25,240
35482381,Cozy Downtown Nashville Apt w/ tons of Amenities!,89691662,Chris & Brittney,,District 19,36.15567,-86.77628,Entire home/apt,135,2,11,2019-11-15,4.65,1,65
35483559,Good place of Nashville_2,266863810,Tianshu,,District 31,36.04836,-86.67697,Private room,32,60,0,,,2,152
35485163,Bright condo in great Wedgewood Houston location!,126636182,Marcia,,District 17,36.14984,-86.76978,Entire home/apt,140,2,8,2019-11-09,1.59,1,2
35496590,Shop Till You Drop!!!,63376744,Jenny,,District 25,36.11134,-86.80933,Entire home/apt,140,3,13,2019-11-18,3.86,1,89
35511865,"Alexis Inn and Suites, Deluxe King",265250326,Alexis,,District 13,36.14144,-86.67159,Hotel room,100,1,1,2019-09-29,0.57,4,362
35512044,"Alexis Inn and Suites, Deluxe 2 Queen",265250326,Alexis,,District 13,36.14008,-86.67061,Hotel room,199,1,1,2019-11-03,1,4,361
35512188,"Alexis Inn and Suites, King Suite",265250326,Alexis,,District 15,36.14201,-86.67199,Hotel room,199,1,0,,,4,364
35512279,"Alexis Inn and Suites, Two Queen Suite",265250326,Alexis,,District 13,36.14042,-86.67069,Hotel room,299,1,0,,,4,362
35514187,LG GRPS WELCOME! HOT TUB!! 7beds/3Ba/20min DT!,198085025,Rhonda,,District 29,36.08366,-86.63722,Entire home/apt,250,3,9,2019-11-17,2.62,2,316
35530013,Cozy studio/loft minutes from downtown Nashville,117837147,Nonie,,District 19,36.17796,-86.79622,Private room,63,1,2,2019-07-07,0.38,1,0
35531051,12th South Nashville - Beauty on Bate!,73161329,Michael,,District 17,36.13176,-86.78746,Entire home/apt,149,2,8,2019-11-10,2.53,1,48
35540714,*New Listing-ENTIRE home in the heart of Nashville,62186746,Laura,,District 18,36.12929,-86.81422,Entire home/apt,300,30,0,,,2,154
35544286,Brand New Music Row 4BR • Roofdeck & Game Room!,6522496,Meghan,,District 17,36.13818,-86.79209,Entire home/apt,399,30,9,2019-10-13,1.68,2,69
35546412,Music Row Vacation 2,83475309,Bob,,District 17,36.14015,-86.79406,Entire home/apt,249,2,5,2019-10-20,1.20,9,179
35568871,"The Crown Jewel of Popular Alloy Building 6 ~ Posh New Condo ~ 3 Miles to Broadway, Midtown, & Gulch",260899725,Kevin,,District 17,36.1352,-86.7566,Entire home/apt,251,3,9,2019-11-10,2.08,12,178
35575090,Sky Room | Modern Design + Saltwater Pool,9730317,Alexa Jane,,District 19,36.15599,-86.77595,Entire home/apt,149,1,37,2019-11-19,7.66,6,46
35575172,Two Bedroom Living In The Gulch!,242127185,Pine St,,District 19,36.15261,-86.78882,Entire home/apt,249,30,2,2019-10-27,0.47,7,142
35576403,Honey comb hide out,119365192,Lashonda,,District 11,36.2319,-86.59018,Entire home/apt,90,1,4,2019-07-11,0.81,1,137
35577113,2 Queen Studio with Desk,265031048,Dyer Management,,District 19,36.14334,-86.7925,Hotel room,125,1,81,2019-11-03,15.28,13,365
35577263,Great Nashville location in historic Music Row,203595190,Bryan,,District 19,36.14747,-86.79389,Entire home/apt,199,2,7,2019-11-11,1.39,1,89
35577976,2 Queen Studio,265031048,Dyer Management,,District 17,36.14287,-86.79406,Hotel room,125,1,49,2019-11-03,9.67,13,359
35580416,Modern Boutique Loft Style Apartment in 12 South,221268878,Chris,,District 17,36.1246,-86.78831,Entire home/apt,115,1,1,2019-08-10,0.29,16,14
35580634,Boho Chic 2BD Walk to Shelby Park and Restaurants!,126174,Karla,,District 6,36.17871,-86.72525,Entire home/apt,119,1,28,2019-11-03,5.22,41,345
35581090,Johnny & June's Music City Getaway,573884,Kennedy,,District 19,36.15545,-86.77579,Entire home/apt,199,1,23,2019-11-10,5.04,1,52
35581403,2 Queen Deluxe Suite,265031048,Dyer Management,,District 17,36.13854,-86.79581,Hotel room,175,1,13,2019-11-02,2.57,13,365
35581572,3 Queen Presidential Suite,265031048,Dyer Management,,District 17,36.13933,-86.79719,Hotel room,175,1,14,2019-10-13,2.66,13,275
35581705,A peaceful garden,235524733,Dionne,,District 21,36.16021,-86.81393,Entire home/apt,110,2,0,,,3,79
35584265,Gated community. Park volleyball gym outside grill,267728689,Christopher,,District 32,36.04156,-86.66909,Private room,100,1,0,,,1,179
35602430,Newly Renovated/ 3 bedroom/ 3 bath w Large Deck,267845396,Johnna,,District 13,36.13001,-86.6405,Entire home/apt,119,2,17,2019-11-03,3.72,1,261
35607912,WALK TO IT ALL!! Downtown 2200 SF PENTHOUSE,109338728,All In Properties,,District 19,36.17271,-86.7813,Entire home/apt,1100,1,3,2019-09-22,1.03,4,362
35608176,Bohemian Jewel-Gorgeous Home 12 Mins to Downtown!,85360355,StayLocal,,District 8,36.23259,-86.74016,Entire home/apt,99,1,15,2019-10-28,2.80,115,338
35608626,The Russell (2:7) Best Neighborhood - Superhost,115218273,Anchor Rentals,,District 6,36.17314,-86.75625,Hotel room,230,1,10,2019-09-08,1.90,26,362
